Transaction_ID,Transaction_date,Telco,Device_ID,Amount,Currency,Country,Bag_Size,Quantity,Mass
MP230505.0919.J30809,2023/05/05 09:19,AIRTEL,310050938,70,ZMW,ZM,20,1,20
MP230505.1016.M19108,2023/05/05 10:16,AIRTEL,310025404,130,ZMW,ZM,30,1,30
MP230505.1019.I21549,2023/05/05 10:19,AIRTEL,202200062,130,ZMW,ZM,30,1,30
MP230505.1023.G24570,2023/05/05 10:23,AIRTEL,310003141,130,ZMW,ZM,30,1,30
MP230505.1201.K32029,2023/05/05 12:01,AIRTEL,310034885,140,ZMW,ZM,20,2,40
MP230505.1503.J55636,2023/05/05 15:03,AIRTEL,310014076,130,ZMW,ZM,30,1,30
MP230505.1506.K44156,2023/05/05 15:06,AIRTEL,310035197,130,ZMW,ZM,30,1,30
MP230505.1551.L48224,2023/05/05 15:51,AIRTEL,310001944,130,ZMW,ZM,30,1,30
MP230505.1648.H50867,2023/05/05 16:48,AIRTEL,310022044,260,ZMW,ZM,30,2,60
MP230505.1650.H51018,2023/05/05 16:50,AIRTEL,310035335,70,ZMW,ZM,20,1,20
MP230505.1653.N49688,2023/05/05 16:53,AIRTEL,310033608,130,ZMW,ZM,30,1,30
MP230506.0456.M16801,2023/05/06 04:56,AIRTEL,310033358,130,ZMW,ZM,30,1,30
MP230506.0838.L27812,2023/05/06 08:38,AIRTEL,310022122,130,ZMW,ZM,30,1,30
MP230506.0849.K27281,2023/05/06 08:49,AIRTEL,310025255,130,ZMW,ZM,30,1,30
MP230506.0859.L29424,2023/05/06 08:59,AIRTEL,310035082,300,ZMW,ZM,50,2,100
MP230506.0903.M28487,2023/05/06 09:03,AIRTEL,310034069,130,ZMW,ZM,30,1,30
MP230506.1031.L36564,2023/05/06 10:31,AIRTEL,310037667,70,ZMW,ZM,20,1,20
MP230506.1058.H37439,2023/05/06 10:58,AIRTEL,310025380,130,ZMW,ZM,30,1,30
MP230506.1112.M38796,2023/05/06 11:12,AIRTEL,310034765,140,ZMW,ZM,20,2,40
MP230506.1225.K44362,2023/05/06 12:25,AIRTEL,310029624,260,ZMW,ZM,30,2,60
MP230506.1228.M45618,2023/05/06 12:28,AIRTEL,310008875,130,ZMW,ZM,30,1,30
MP230506.1326.J52142,2023/05/06 13:26,AIRTEL,202200377,130,ZMW,ZM,30,1,30
MP230506.2038.L89478,2023/05/06 20:38,AIRTEL,310032386,260,ZMW,ZM,30,2,60
MP230507.0915.J18891,2023/05/07 09:15,AIRTEL,310054761,130,ZMW,ZM,30,1,30
MP230508.0932.H94923,2023/05/08 09:32,AIRTEL,310000795,130,ZMW,ZM,30,1,30
MP230508.0957.M94341,2023/05/08 09:57,AIRTEL,310056412,140,ZMW,ZM,20,2,40
MP230508.1004.J99871,2023/05/08 10:04,AIRTEL,310032102,130,ZMW,ZM,30,1,30
MP230508.1008.K92591,2023/05/08 10:08,AIRTEL,310051757,130,ZMW,ZM,30,1,30
MP230508.1018.I93818,2023/05/08 10:18,AIRTEL,202200096,130,ZMW,ZM,30,1,30
MP230508.1051.I95849,2023/05/08 10:51,AIRTEL,310034755,70,ZMW,ZM,20,1,20
MP230508.1051.K95317,2023/05/08 10:51,AIRTEL,310034203,130,ZMW,ZM,30,1,30
MP230508.1126.N00931,2023/05/08 11:26,AIRTEL,310033234,70,ZMW,ZM,20,1,20
MP230508.1320.K05452,2023/05/08 13:20,AIRTEL,202200162,130,ZMW,ZM,30,1,30
MP230508.1341.N10596,2023/05/08 13:41,AIRTEL,310052228,130,ZMW,ZM,30,1,30
MP230508.1343.G08741,2023/05/08 13:43,AIRTEL,310050274,140,ZMW,ZM,20,2,40
MP230508.1424.L12633,2023/05/08 14:24,AIRTEL,310013229,130,ZMW,ZM,30,1,30
MP230508.1430.M13018,2023/05/08 14:30,AIRTEL,310002046,130,ZMW,ZM,30,1,30
MP230508.1438.M13654,2023/05/08 14:38,AIRTEL,310000321,130,ZMW,ZM,30,1,30
MP230508.1534.L17937,2023/05/08 15:34,AIRTEL,310028305,130,ZMW,ZM,30,1,30
4082189825,2023/05/08 15:51,MTN,202200139,130,ZMW,ZM,30,1,30
MP230508.1637.N23057,2023/05/08 16:37,AIRTEL,310034665,210,ZMW,ZM,20,3,60
MP230509.0026.L57733,2023/05/09 00:26,AIRTEL,310001049,130,ZMW,ZM,30,1,30
MP230509.0725.L63607,2023/05/09 07:25,AIRTEL,310032240,130,ZMW,ZM,30,1,30
4084172017,2023/05/09 07:41,MTN,310003042,780,ZMW,ZM,30,6,180
MP230509.0943.I70056,2023/05/09 09:43,AIRTEL,202200254,130,ZMW,ZM,30,1,30
MP230509.0956.K65663,2023/05/09 09:56,AIRTEL,310034501,130,ZMW,ZM,30,1,30
MP230509.1042.J79731,2023/05/09 10:42,AIRTEL,310017200,130,ZMW,ZM,30,1,30
MP230509.1045.J79832,2023/05/09 10:45,AIRTEL,202200371,130,ZMW,ZM,30,1,30
MP230509.1047.J79951,2023/05/09 10:47,AIRTEL,202200021,130,ZMW,ZM,30,1,30
MP230509.1055.I75118,2023/05/09 10:55,AIRTEL,310023568,130,ZMW,ZM,30,1,30
MP230509.1058.L76449,2023/05/09 10:58,AIRTEL,310035335,300,ZMW,ZM,50,2,100
MP230509.1136.I77937,2023/05/09 11:36,AIRTEL,310053079,130,ZMW,ZM,30,1,30
MP230509.1150.G77441,2023/05/09 11:50,AIRTEL,310033253,70,ZMW,ZM,20,1,20
MP230509.1158.L80550,2023/05/09 11:58,AIRTEL,310013135,130,ZMW,ZM,30,1,30
MP230509.1234.L83097,2023/05/09 12:34,AIRTEL,202200328,130,ZMW,ZM,30,1,30
MP230509.1327.J90783,2023/05/09 13:27,AIRTEL,202200059,130,ZMW,ZM,30,1,30
MP230509.1346.G84943,2023/05/09 13:46,AIRTEL,310053976,130,ZMW,ZM,30,1,30
MP230509.1417.N88832,2023/05/09 14:17,AIRTEL,202200203,130,ZMW,ZM,30,1,30
MP230509.1536.N94674,2023/05/09 15:36,AIRTEL,310050170,70,ZMW,ZM,20,1,20
MP230509.1540.L96668,2023/05/09 15:40,AIRTEL,310082824,130,ZMW,ZM,30,1,30
4086067359,2023/05/09 16:57,MTN,310035032,130,ZMW,ZM,30,1,30
4086073780,2023/05/09 16:59,MTN,310000180,130,ZMW,ZM,30,1,30
4086079674,2023/05/09 17:00,MTN,310034286,130,ZMW,ZM,30,1,30
4086090460,2023/05/09 17:03,MTN,310032354,130,ZMW,ZM,30,1,30
MP230510.0814.J52954,2023/05/10 08:14,AIRTEL,310033087,130,ZMW,ZM,30,1,30
MP230510.0855.K39255,2023/05/10 08:55,AIRTEL,310000081,130,ZMW,ZM,30,1,30
4088384588,2023/05/10 11:45,MTN,310054320,130,ZMW,ZM,30,1,30
MP230510.1201.L58890,2023/05/10 12:01,AIRTEL,310032335,132,ZMW,ZM,30,1,30
MP230510.1237.M65525,2023/05/10 12:37,AIRTEL,310056658,130,ZMW,ZM,30,1,30
MP230510.1347.H65143,2023/05/10 13:47,AIRTEL,310052444,130,ZMW,ZM,30,1,30
4088988480,2023/05/10 14:39,MTN,202200387,130,ZMW,ZM,30,1,30
MP230510.1501.K61408,2023/05/10 15:01,AIRTEL,310001845,130,ZMW,ZM,30,1,30
MP230510.1522.G68422,2023/05/10 15:22,AIRTEL,310091518,130,ZMW,ZM,30,1,30
MP230510.1617.J84746,2023/05/10 16:17,AIRTEL,310017742,130,ZMW,ZM,30,1,30
MP230510.1620.J84996,2023/05/10 16:20,AIRTEL,310000533,130,ZMW,ZM,30,1,30
4089417497,2023/05/10 16:45,MTN,310051122,130,ZMW,ZM,30,1,30
MP230510.1813.K74847,2023/05/10 18:13,AIRTEL,310034815,135,ZMW,ZM,30,1,30
MP230511.0837.I24704,2023/05/11 08:37,AIRTEL,310021805,130,ZMW,ZM,30,1,30
MP230511.0955.J30087,2023/05/11 09:55,AIRTEL,310057279,130,ZMW,ZM,30,1,30
MP230511.1137.H28559,2023/05/11 11:37,AIRTEL,310034055,130,ZMW,ZM,30,1,30
MP230511.1146.M34925,2023/05/11 11:46,AIRTEL,310023544,130,ZMW,ZM,30,1,30
MP230511.1238.I40210,2023/05/11 12:38,AIRTEL,310000567,130,ZMW,ZM,30,1,30
MP230511.1410.L36566,2023/05/11 14:10,AIRTEL,310002496,130,ZMW,ZM,30,1,30
MP230511.1602.M50896,2023/05/11 16:02,AIRTEL,310036524,70,ZMW,ZM,20,1,20
MP230512.0842.G84015,2023/05/12 08:42,AIRTEL,310037667,70,ZMW,ZM,20,1,20
MP230512.1122.M05195,2023/05/12 11:22,AIRTEL,310014250,130,ZMW,ZM,30,1,30
MP230512.1140.G93955,2023/05/12 11:40,AIRTEL,310022373,130,ZMW,ZM,30,1,30
MP230512.1157.G95204,2023/05/12 11:57,AIRTEL,310092576,130,ZMW,ZM,30,1,30
MP230512.1452.H12596,2023/05/12 14:52,AIRTEL,202200112,130,ZMW,ZM,30,1,30
MP230512.1527.I20194,2023/05/12 15:27,AIRTEL,310034097,150,ZMW,ZM,50,1,50
MP230512.1632.G11483,2023/05/12 16:32,AIRTEL,310056966,130,ZMW,ZM,30,1,30
MP230512.1708.G13683,2023/05/12 17:08,AIRTEL,310032535,130,ZMW,ZM,30,1,30
MP230512.1837.K18293,2023/05/12 18:37,AIRTEL,310030690,130,ZMW,ZM,30,1,30
MP230512.1841.H28049,2023/05/12 18:41,AIRTEL,310001775,130,ZMW,ZM,30,1,30
MP230512.1850.I33590,2023/05/12 18:50,AIRTEL,310002561,130,ZMW,ZM,30,1,30
MP230512.1937.L32183,2023/05/12 19:37,AIRTEL,310051099,130,ZMW,ZM,30,1,30
MP230513.0918.K57612,2023/05/13 09:18,AIRTEL,310007121,130,ZMW,ZM,30,1,30
MP230513.0954.I74728,2023/05/13 09:54,AIRTEL,310033142,130,ZMW,ZM,30,1,30
MP230513.1011.L68848,2023/05/13 10:11,AIRTEL,310032847,70,ZMW,ZM,20,1,20
MP230513.1020.M73114,2023/05/13 10:20,AIRTEL,310050219,130,ZMW,ZM,30,1,30
MP230513.1210.L77875,2023/05/13 12:10,AIRTEL,202200364,130,ZMW,ZM,30,1,30
MP230513.1335.K79844,2023/05/13 13:35,AIRTEL,31008514,130,ZMW,ZM,30,1,30
MP230513.1350.K81267,2023/05/13 13:50,AIRTEL,310032258,130,ZMW,ZM,30,1,30
4099224019,2023/05/13 14:45,MTN,202200204,130,ZMW,ZM,30,1,30
MP230513.2055.H25415,2023/05/13 20:55,AIRTEL,310030107,130,ZMW,ZM,30,1,30
MP230514.1448.G65431,2023/05/14 14:48,AIRTEL,310001991,260,ZMW,ZM,30,1,30
MP230515.0850.H27202,2023/05/15 08:50,AIRTEL,310056637,70,ZMW,ZM,20,1,20
MP230515.0853.N29159,2023/05/15 08:53,AIRTEL,310035032,130,ZMW,ZM,30,1,30
MP230515.0857.M24924,2023/05/15 08:57,AIRTEL,202200336,130,ZMW,ZM,30,2,60
MP230515.0902.I30769,2023/05/15 09:02,AIRTEL,31002444,130,ZMW,ZM,30,1,30
MP230515.1005.J33298,2023/05/15 10:05,AIRTEL,310025437,130,ZMW,ZM,30,1,30
MP230515.1201.H38202,2023/05/15 12:01,AIRTEL,310007801,150,ZMW,ZM,50,1,50
MP230515.1214.M36020,2023/05/15 12:14,AIRTEL,310034422,130,ZMW,ZM,30,1,30
MP230515.1253.K29595,2023/05/15 12:53,AIRTEL,310025495,130,ZMW,ZM,30,1,30
MP230515.1308.G31090,2023/05/15 13:08,AIRTEL,310015923,130,ZMW,ZM,30,1,30
MP230515.1314.K30760,2023/05/15 13:14,AIRTEL,310032661,130,ZMW,ZM,30,1,30
MP230515.1338.H43568,2023/05/15 13:38,AIRTEL,310001158,130,ZMW,ZM,30,1,30
MP230515.1445.K36215,2023/05/15 14:45,AIRTEL,310021612,130,ZMW,ZM,30,1,30
4105807243,2023/05/15 14:45,MTN,202200313,130,ZMW,ZM,30,1,30
MP230515.1524.I52343,2023/05/15 15:24,AIRTEL,310054878,105,ZMW,ZM,50,1,50
MP230515.1633.N56318,2023/05/15 16:33,AIRTEL,310037346,70,ZMW,ZM,20,1,20
MP230515.1652.M51814,2023/05/15 16:52,AIRTEL,310033075,70,ZMW,ZM,20,1,20
MP230516.0818.M92122,2023/05/16 08:18,AIRTEL,310021269,130,ZMW,ZM,30,1,30
MP230516.0841.J97928,2023/05/16 08:41,AIRTEL,310037884,130,ZMW,ZM,30,1,30
MP230516.0931.L00232,2023/05/16 09:31,AIRTEL,310003429,130,ZMW,ZM,30,1,30
MP230516.1053.G92541,2023/05/16 10:53,AIRTEL,310034026,130,ZMW,ZM,30,1,30
MP230516.1252.K01797,2023/05/16 12:52,AIRTEL,202200309,260,ZMW,ZM,30,2,60
MP230516.1335.J15956,2023/05/16 13:35,AIRTEL,310034480,140,ZMW,ZM,20,2,40
MP230516.1450.H20685,2023/05/16 14:50,AIRTEL,310050345,70,ZMW,ZM,20,1,20
MP230516.1455.H20985,2023/05/16 14:55,AIRTEL,310034265,130,ZMW,ZM,30,1,30
MP230516.1541.H24262,2023/05/16 15:41,AIRTEL,310001275,130,ZMW,ZM,30,1,30
MP230516.1542.N24667,2023/05/16 15:42,AIRTEL,310022819,130,ZMW,ZM,30,1,30
MP230516.1603.G13801,2023/05/16 16:03,AIRTEL,202200049,130,ZMW,ZM,30,1,30
MP230516.1605.J25331,2023/05/16 16:05,AIRTEL,202200259,130,ZMW,ZM,30,1,30
MP230516.1639.H28504,2023/05/16 16:39,AIRTEL,310034456,70,ZMW,ZM,20,1,20
MP230517.0744.H68771,2023/05/17 07:44,AIRTEL,310025397,130,ZMW,ZM,30,1,30
MP230517.0828.N69584,2023/05/17 08:28,AIRTEL,310022336,260,ZMW,ZM,30,2,60
MP230517.0852.I74089,2023/05/17 08:52,AIRTEL,202200184,130,ZMW,ZM,30,1,30
MP230517.0928.G59772,2023/05/17 09:28,AIRTEL,310052453,70,ZMW,ZM,20,1,20
MP230517.0943.L72420,2023/05/17 09:43,AIRTEL,310036884,70,ZMW,ZM,20,1,20
MP230517.1011.K63098,2023/05/17 10:11,AIRTEL,310000795,130,ZMW,ZM,30,1,30
MP230517.1042.M75694,2023/05/17 10:42,AIRTEL,202200061,260,ZMW,ZM,30,2,60
MP230517.1119.M78508,2023/05/17 11:19,AIRTEL,310025201,130,ZMW,ZM,30,1,30
MP230517.1132.N80630,2023/05/17 11:32,AIRTEL,310036902,70,ZMW,ZM,20,1,20
MP230517.1244.I89573,2023/05/17 12:44,AIRTEL,310034098,70,ZMW,ZM,20,1,20
MP230517.1314.M86204,2023/05/17 13:14,AIRTEL,310015457,260,ZMW,ZM,30,2,60
MP230517.1323.K76570,2023/05/17 13:23,AIRTEL,310051286,70,ZMW,ZM,20,1,20
MP230517.1354.L89620,2023/05/17 13:54,AIRTEL,310034885,150,ZMW,ZM,50,1,50
MP230517.1441.N93278,2023/05/17 14:41,AIRTEL,310029253,130,ZMW,ZM,30,1,30
4112589401,2023/05/17 15:01,MTN,310050237,130,ZMW,ZM,30,1,30
4113058929,2023/05/17 17:07,MTN,202200134,130,ZMW,ZM,30,1,30
MP230518.0913.I08960,2023/05/18 09:13,AIRTEL,310054739,450,ZMW,ZM,50,3,150
MP230518.0940.J11152,2023/05/18 09:40,AIRTEL,310035082,150,ZMW,ZM,50,1,50
MP230518.1008.G13621,2023/05/18 10:08,AIRTEL,310051037,130,ZMW,ZM,30,1,30
MP230518.1101.J16330,2023/05/18 11:01,AIRTEL,310033433,130,ZMW,ZM,30,1,30
MP230518.1107.H16902,2023/05/18 11:07,AIRTEL,310017475,130,ZMW,ZM,30,1,30
MP230518.1109.J16871,2023/05/18 11:09,AIRTEL,310033532,130,ZMW,ZM,30,1,30
MP230518.1110.M17537,2023/05/18 11:10,AIRTEL,310000341,130,ZMW,ZM,30,1,30
MP230518.1116.M17893,2023/05/18 11:16,AIRTEL,310034070,130,ZMW,ZM,30,1,30
MP230518.1123.N19234,2023/05/18 11:23,AIRTEL,310035055,260,ZMW,ZM,30,2,60
MP230518.1215.G22327,2023/05/18 12:15,AIRTEL,310033549,105,ZMW,ZM,50,1,50
MP230518.1332.N27039,2023/05/18 13:32,AIRTEL,310020805,130,ZMW,ZM,30,1,30
MP230518.1337.N27345,2023/05/18 13:37,AIRTEL,310033182,130,ZMW,ZM,30,1,30
MP230518.1355.I27942,2023/05/18 13:55,AIRTEL,202200002,130,ZMW,ZM,30,1,30
MP230518.1411.G30099,2023/05/18 14:11,AIRTEL,310034818,130,ZMW,ZM,30,1,30
MP230518.1418.G30773,2023/05/18 14:18,AIRTEL,202200373,130,ZMW,ZM,30,1,30
MP230518.1421.I29237,2023/05/18 14:21,AIRTEL,310022697,130,ZMW,ZM,30,1,30
4115878597,2023/05/18 14:32,MTN,310056879,130,ZMW,ZM,30,1,30
MP230518.1439.H30128,2023/05/18 14:39,AIRTEL,202200303,130,ZMW,ZM,30,1,30
MP230518.1529.N33926,2023/05/18 15:29,AIRTEL,310034628,130,ZMW,ZM,30,1,30
MP230518.1530.L34993,2023/05/18 15:30,AIRTEL,202200259,130,ZMW,ZM,30,1,30
MP230518.1532.G35496,2023/05/18 15:32,AIRTEL,310009967,130,ZMW,ZM,30,1,30
MP230518.1636.M37443,2023/05/18 16:36,AIRTEL,310001922,130,ZMW,ZM,30,1,30
MP230519.0806.I78007,2023/05/19 08:06,AIRTEL,310051090,130,ZMW,ZM,30,1,30
4118039547,2023/05/19 08:55,MTN,310033026,130,ZMW,ZM,30,1,30
MP230519.0857.I80548,2023/05/19 08:57,AIRTEL,310022548,130,ZMW,ZM,30,1,30
MP230519.1138.L94662,2023/05/19 11:38,AIRTEL,310036524,150,ZMW,ZM,50,1,50
MP230519.1202.L96761,2023/05/19 12:02,AIRTEL,310033149,130,ZMW,ZM,30,1,30
MP230519.1220.G95726,2023/05/19 12:20,AIRTEL,310033598,130,ZMW,ZM,30,1,30
MP230519.1344.G01156,2023/05/19 13:44,AIRTEL,31000332,130,ZMW,ZM,30,1,30
MP230519.1423.M01656,2023/05/19 14:23,AIRTEL,310050593,130,ZMW,ZM,30,1,30
MP230519.1427.L05524,2023/05/19 14:27,AIRTEL,310003193,130,ZMW,ZM,30,1,30
MP230519.1521.L08867,2023/05/19 15:21,AIRTEL,310032580,105,ZMW,ZM,50,1,50
MP230519.1524.J06254,2023/05/19 15:24,AIRTEL,310035514,70,ZMW,ZM,20,1,20
MP230519.1526.J06408,2023/05/19 15:26,AIRTEL,310000559,130,ZMW,ZM,30,1,30
MP230519.2010.K31772,2023/05/19 20:10,AIRTEL,310034500,260,ZMW,ZM,30,2,60
MP230520.0832.L56849,2023/05/20 08:32,AIRTEL,310032703,260,ZMW,ZM,30,2,60
MP230520.0919.M57476,2023/05/20 09:19,AIRTEL,310035280,130,ZMW,ZM,30,1,30
MP230520.0926.H58509,2023/05/20 09:26,AIRTEL,202200071,260,ZMW,ZM,30,2,60
MP230520.0945.I55239,2023/05/20 09:45,AIRTEL,310034465,260,ZMW,ZM,30,2,60
MP230520.0958.N59690,2023/05/20 09:58,AIRTEL,310002290,130,ZMW,ZM,30,1,30
MP230520.1116.K67046,2023/05/20 11:16,AIRTEL,310003431,260,ZMW,ZM,30,2,60
MP230520.1126.L68766,2023/05/20 11:26,AIRTEL,310034480,150,ZMW,ZM,50,1,50
MP230520.1227.N71077,2023/05/20 12:27,AIRTEL,310054804,130,ZMW,ZM,30,1,30
MP230522.1007.H15446,2023/05/22 10:07,AIRTEL,310057279,130,ZMW,ZM,30,1,30
MP230522.1010.G18544,2023/05/22 10:10,AIRTEL,310022741,130,ZMW,ZM,30,1,30
MP230522.1118.K17022,2023/05/22 11:18,AIRTEL,310003033,130,ZMW,ZM,30,1,30
MP230522.1257.G29464,2023/05/22 12:57,AIRTEL,310002611,130,ZMW,ZM,30,1,30
MP230522.1420.L30032,2023/05/22 14:20,AIRTEL,310033071,130,ZMW,ZM,30,1,30
MP230522.1422.H31387,2023/05/22 14:22,AIRTEL,310006441,130,ZMW,ZM,30,1,30
MP230522.1423.G34401,2023/05/22 14:23,AIRTEL,310034728,130,ZMW,ZM,30,1,30
MP230522.1440.N31559,2023/05/22 14:40,AIRTEL,310032421,130,ZMW,ZM,30,1,30
MP230522.1505.N33092,2023/05/22 15:05,AIRTEL,310053650,130,ZMW,ZM,30,1,30
MP230522.1506.J31047,2023/05/22 15:06,AIRTEL,310053079,130,ZMW,ZM,30,1,30
MP230522.1624.M39802,2023/05/22 16:24,AIRTEL,310054506,130,ZMW,ZM,30,1,30
MP230522.1647.J37271,2023/05/22 16:47,AIRTEL,310051213,70,ZMW,ZM,20,1,20
MP230522.1703.H41288,2023/05/22 17:03,AIRTEL,310034478,70,ZMW,ZM,20,1,20
MP230522.1723.J40152,2023/05/22 17:23,AIRTEL,310003617,130,ZMW,ZM,30,1,30
MP230522.1800.K42133,2023/05/22 18:00,AIRTEL,310029076,130,ZMW,ZM,30,1,30
MP230522.2034.M62276,2023/05/22 20:34,AIRTEL,310001049,130,ZMW,ZM,30,1,30
MP230523.0826.I07225,2023/05/23 08:26,AIRTEL,310037149,150,ZMW,ZM,50,1,50
MP230523.1111.N16463,2023/05/23 11:11,AIRTEL,310022811,130,ZMW,ZM,30,1,30
MP230523.1151.I18979,2023/05/23 11:51,AIRTEL,310021223,70,ZMW,ZM,20,1,20
MP230523.1234.J22315,2023/05/23 12:34,AIRTEL,310032668,130,ZMW,ZM,30,1,30
MP230523.1314.I23648,2023/05/23 13:14,AIRTEL,202200013,130,ZMW,ZM,30,1,30
MP230523.1421.H27276,2023/05/23 14:21,AIRTEL,202200097,130,ZMW,ZM,30,1,30
MP230523.1445.K30590,2023/05/23 14:45,AIRTEL,310025380,130,ZMW,ZM,30,1,30
MP230523.1503.M31787,2023/05/23 15:03,AIRTEL,310053556,130,ZMW,ZM,30,1,30
MP230523.1504.I30107,2023/05/23 15:04,AIRTEL,310020877,130,ZMW,ZM,30,1,30
MP230523.1508.G31355,2023/05/23 15:08,AIRTEL,310000545,130,ZMW,ZM,30,1,30
MP230523.1633.H35233,2023/05/23 16:33,AIRTEL,310050195,130,ZMW,ZM,30,1,30
MP230524.0945.N82464,2023/05/24 09:45,AIRTEL,310035255,130,ZMW,ZM,30,1,30
MP230524.1030.H83373,2023/05/24 10:30,AIRTEL,310022488,130,ZMW,ZM,30,1,30
4134910730,2023/05/24 10:37,MTN,310032599,132,ZMW,ZM,30,1,30
MP230524.1337.G97459,2023/05/24 13:37,AIRTEL,202200376,130,ZMW,ZM,30,1,30
MP230526.0942.K42207,2023/05/26 09:42,AIRTEL,310034025,130,ZMW,ZM,30,1,30
MP230526.1011.G45352,2023/05/26 10:11,AIRTEL,310034596,150,ZMW,ZM,50,1,50
MP230526.1034.N50377,2023/05/26 10:34,AIRTEL,310029949,130,ZMW,ZM,30,1,30
MP230526.1129.L52492,2023/05/26 11:29,AIRTEL,202200109,130,ZMW,ZM,30,1,30
MP230526.1148.K50382,2023/05/26 11:48,AIRTEL,310008372,130,ZMW,ZM,30,1,30
MP230526.1253.G57437,2023/05/26 12:53,AIRTEL,310051062,130,ZMW,ZM,30,1,30
MP230526.1410.G63220,2023/05/26 14:10,AIRTEL,310055463,130,ZMW,ZM,30,1,30
MP230526.1458.L67724,2023/05/26 14:58,AIRTEL,310028437,130,ZMW,ZM,30,1,30
MP230526.1525.I65263,2023/05/26 15:25,AIRTEL,310033256,140,ZMW,ZM,20,2,40
MP230526.1629.H70929,2023/05/26 16:29,AIRTEL,202200377,130,ZMW,ZM,30,1,30
4143704259,2023/05/26 16:52,MTN,310008372,130,ZMW,ZM,30,1,30
MP230526.1824.N84759,2023/05/26 18:24,AIRTEL,310051286,70,ZMW,ZM,20,1,20
MP230527.0941.K21788,2023/05/27 09:41,AIRTEL,310021422,150,ZMW,ZM,50,1,50
MP230527.1101.I30391,2023/05/27 11:01,AIRTEL,310050170,70,ZMW,ZM,20,1,20
MP230527.1131.N39185,2023/05/27 11:31,AIRTEL,310037667,70,ZMW,ZM,20,1,20
MP230527.1202.N42201,2023/05/27 12:02,AIRTEL,310054436,130,ZMW,ZM,30,1,30
MP230527.1509.J51763,2023/05/27 15:09,AIRTEL,310033353,130,ZMW,ZM,30,1,30
MP230527.1517.M61462,2023/05/27 15:17,AIRTEL,310002956,130,ZMW,ZM,30,1,30
MP230527.1521.G57312,2023/05/27 15:21,AIRTEL,310001220,130,ZMW,ZM,30,1,30
MP230527.1541.K52341,2023/05/27 15:41,AIRTEL,310033582,130,ZMW,ZM,30,1,30
MP230527.2306.H94304,2023/05/27 23:06,AIRTEL,310023109,130,ZMW,ZM,30,1,30
MP230528.1756.J54844,2023/05/28 17:56,AIRTEL,310034203,130,ZMW,ZM,30,1,30
MP230528.1757.H62152,2023/05/28 17:57,AIRTEL,202200190,130,ZMW,ZM,30,1,30
MP230529.0820.J91707,2023/05/29 08:20,AIRTEL,310034815,135,ZMW,ZM,30,1,30
MP230529.0852.N02618,2023/05/29 08:52,AIRTEL,310022380,130,ZMW,ZM,30,1,30
MP230529.0903.L95606,2023/05/29 09:03,AIRTEL,310021581,130,ZMW,ZM,30,1,30
MP230529.0907.M03651,2023/05/29 09:07,AIRTEL,310034041,182,ZMW,ZM,30,2,60
MP230529.0938.M05628,2023/05/29 09:38,AIRTEL,310055267,70,ZMW,ZM,20,1,20
MP230529.1146.L07012,2023/05/29 11:46,AIRTEL,310034885,140,ZMW,ZM,20,2,40
MP230529.1313.M19949,2023/05/29 13:13,AIRTEL,310021451,130,ZMW,ZM,30,1,30
4153670239,2023/05/29 13:36,MTN,310017368,130,ZMW,ZM,30,1,30
4153705590,2023/05/29 13:45,MTN,310034120,130,ZMW,ZM,30,1,30
MP230529.1350.G20244,2023/05/29 13:50,AIRTEL,310002905,130,ZMW,ZM,30,1,30
MP230529.1423.N24807,2023/05/29 14:23,AIRTEL,310021805,130,ZMW,ZM,30,1,30
MP230529.1426.K17773,2023/05/29 14:26,AIRTEL,310003529,130,ZMW,ZM,30,1,30
MP230529.1500.K19967,2023/05/29 15:00,AIRTEL,310034690,130,ZMW,ZM,30,1,30
MP230529.1520.G26527,2023/05/29 15:20,AIRTEL,310036884,70,ZMW,ZM,20,1,20
MP230529.1601.M31222,2023/05/29 16:01,AIRTEL,310051588,70,ZMW,ZM,20,1,20
MP230529.1607.J24393-REUP,2023/05/29 16:07,AIRTEL,310034098,70,ZMW,ZM,20,1,20
MP230529.1631.H33570,2023/05/29 16:31,AIRTEL,310032548,130,ZMW,ZM,30,1,30
MP230529.1638.J26760,2023/05/29 16:38,AIRTEL,310029624,390,ZMW,ZM,30,3,90
MP230530.0952.H86371,2023/05/30 09:52,AIRTEL,310038500,150,ZMW,ZM,50,1,50
MP230530.1004.H87293,2023/05/30 10:04,AIRTEL,310032549,130,ZMW,ZM,30,1,30
MP230530.1059.J84848,2023/05/30 10:59,AIRTEL,202200373,130,ZMW,ZM,30,1,30
MP230530.1100.I82766,2023/05/30 11:00,AIRTEL,310032536,260,ZMW,ZM,30,2,60
MP230530.1215.L89534,2023/05/30 12:15,AIRTEL,310033433,130,ZMW,ZM,30,1,30
MP230530.1218.I88933,2023/05/30 12:18,AIRTEL,310017475,130,ZMW,ZM,30,1,30
MP230530.1221.G93067,2023/05/30 12:21,AIRTEL,310034023,130,ZMW,ZM,30,1,30
MP230530.1235.H98356,2023/05/30 12:35,AIRTEL,310035278,260,ZMW,ZM,30,2,60
MP230530.1236.N95766,2023/05/30 12:36,AIRTEL,202200268,130,ZMW,ZM,30,1,30
MP230530.1240.G94349,2023/05/30 12:40,AIRTEL,310008875,130,ZMW,ZM,30,1,30
4157417125,2023/05/30 14:07,MTN,202200387,130,ZMW,ZM,30,1,30
