CRM_Transaction_IDs,Transaction_Amount,Addon_Value,Date,Wallet_Operator,Size,Quatity,Total_Kgs,Device_ID,UID-Connected,isNFT,isBetterCooking,Repossesed_Device_IDs,isClaimed
4275737630;130,00;130,00;7/3/23;MTN;30;1;30;310057019;;No;Yes;310057019;No
MP230703.1159.K95436;130,00;130,00;7/5/23;Airtel;30;1;30;;820046885;Yes;No;;No
MP230703.0956.L74871;130,00;130,00;7/5/23;Airtel;30;1;30;310051956;;No;Yes;310051956;No
MP230703.0951.M83803;130,00;130,00;7/5/23;Airtel;30;1;30;310055715;;No;Yes;310055715;No
MP230703.1018.H71891;130,00;130,00;7/5/23;Airtel;30;1;30;;820050285;No;No;;No
MP230703.0947.M83533;130,00;130,00;7/5/23;Airtel;30;1;30;202200240;820091839;Yes;No;820091839;No
MP230703.1055.K90136;130,00;130,00;7/5/23;Airtel;30;1;30;310021823;820091506;Yes;No;820091506;No
MP230630.1629.L27592;130,00;130,00;7/5/23;Airtel;30;1;30;310053991;;No;Yes;310053991;No
MP230630.1651.I35663;2,00;130,00;7/5/23;Airtel;30;1;30;310051317;;No;Yes;310051317;No
MP230630.1538.I29414;130,00;130,00;7/5/23;Airtel;30;1;30;310053009;;No;Yes;310053009;No
MP230630.1535.L23380;130,00;130,00;7/5/23;Airtel;30;1;30;310052338;;No;Yes;310052338;No
MP230705.1435.H45997;130,00;130,00;7/5/23;Airtel;30;1;30;310050555;;No;Yes;310050555;No
4283143941;130,00;130,00;7/5/23;MTN;30;1;30;310002017;820091896;Yes;No;820091896;No
MP230705.1516.G65760;130,00;130,00;7/5/23;Airtel;30;1;30;310053915;;No;Yes;310053915;No
4283222463;130,00;130,00;7/5/23;MTN;30;1;30;202200275;820086360;Yes;No;820086360;No
4283251798;130,00;130,00;7/5/23;MTN;30;1;30;310056605;;No;Yes;;No
MP230705.1526.H49678;130,00;130,00;7/5/23;Airtel;30;1;30;310051009;;No;Yes;310051009;No
MP230705.1527.M63598;150,00;150,00;7/5/23;Airtel;50;1;50;310053915;;No;Yes;310053915;No
4283296360;130,00;130,00;7/5/23;MTN;30;1;30;310022775;820091813;No;No;820091813;No
MP230705.1537.J60809;130,00;130,00;7/5/23;Airtel;30;1;30;310052229;;No;Yes;310052229;No
MP230705.1544.K65355;130,00;130,00;7/5/23;Airtel;30;1;30;310053089;;No;Yes;310053089;No
MP230705.1550.G68302;130,00;130,00;7/5/23;Airtel;30;1;30;310050940;;No;Yes;310050940;No
MP230705.1607.K67391;130,00;130,00;7/5/23;Airtel;30;1;30;310051061;;No;Yes;310051061;No
MP230705.1608.M66795;130,00;130,00;7/5/23;Airtel;30;1;30;310053016;;No;Yes;310053016;No
MP230705.1609.H52448;130,00;130,00;7/5/23;Airtel;30;1;30;310051258;;No;Yes;310051258;No
MP230705.1347.H42599;150,00;150,00;7/5/23;Airtel;50;1;50;310053990;;No;Yes;310053990;No
MP230705.1611.M66985;130,00;130,00;7/5/23;Airtel;30;1;30;310053078;;No;Yes;310053078;No
MP230705.1611.K67716;130,00;130,00;7/5/23;Airtel;30;1;30;310030851;820091925;No;No;820091925;No
MP230705.1636.J66145;130,00;130,00;7/5/23;Airtel;30;1;30;310057647;;No;Yes;310057647;No
4283528883;130,00;130,00;7/5/23;MTN;30;1;30;310056641;;No;Yes;310056641;No
MP230705.1638.L61603;130,00;130,00;7/5/23;Airtel;30;1;30;310055470;;No;Yes;310055470;No
MP230705.1639.G72328;130,00;130,00;7/5/23;Airtel;30;1;30;310051154;;No;Yes;310051154;No
4283562704;130,00;130,00;7/5/23;MTN;30;1;30;310051922;;No;Yes;310051922;No
MP230705.1701.J68239;130,00;130,00;7/5/23;Airtel;30;1;30;310050184;;No;Yes;310050184;No
MP230705.1701.K71657;130,00;130,00;7/5/23;Airtel;30;1;30;310050245;;No;Yes;310050245;No
MP230705.1709.K72160;130,00;130,00;7/5/23;Airtel;30;1;30;310029811;820092299;Yes;No;820092299;No
MP230705.1714.M71602;260,00;260,00;7/5/23;Airtel;30;2;60;310054947;;No;Yes;310054947;No
MP230705.1713.M71573;130,00;130,00;7/5/23;Airtel;30;1;30;310033014;820092025;Yes;No;820092025;No
MP230705.1716.J69489;130,00;130,00;7/5/23;Airtel;30;1;30;310055962;;No;Yes;310055962;No
MP230705.1723.J69971;130,00;130,00;7/5/23;Airtel;30;1;30;310050739;;No;Yes;310050739;No
MP230705.1726.K73638;130,00;130,00;7/5/23;Airtel;30;1;30;310051249;;No;Yes;310051249;No
MP230705.1729.K73889;130,00;130,00;7/5/23;Airtel;30;1;30;310055580;;No;Yes;310055580;No
MP230705.1732.K74115;130,00;130,00;7/5/23;Airtel;30;1;30;310036019;820091406;Yes;No;820091268;No
MP230705.1737.H58991;130,00;130,00;7/5/23;Airtel;30;1;30;310022819;820091853;No;No;820091853;No
MP230705.1742.I73734;260,00;260,00;7/5/23;Airtel;30;2;60;;820046771;No;No;;No
MP230705.1756.I74837;130,00;130,00;7/5/23;Airtel;30;1;30;310056648;;No;Yes;310056648;No
4283960116;130,00;130,00;7/5/23;MTN;30;1;30;310050869;;No;Yes;310050869;No
MP230705.1828.N83177;130,00;130,00;7/5/23;Airtel;30;1;30;310053053;;No;Yes;310053053;No
MP230705.1831.N83898;130,00;130,00;7/5/23;Airtel;30;1;30;310032534;820091884;Yes;No;820091887;No
MP230705.1833.L71532;130,00;130,00;7/5/23;Airtel;30;1;30;310034691;820092235;Yes;No;820092235;No
MP230705.1835.L71744;130,00;130,00;7/5/23;Airtel;30;1;30;310050993;;No;Yes;310050993;No
MP230705.1836.H64068;130,00;130,00;7/5/23;Airtel;30;1;30;310034591;820091889;No;No;820091889;No
MP230705.1839.M79141;130,00;130,00;7/5/23;Airtel;30;1;30;310057508;;No;Yes;310057508;No
MP230705.1842.K80339;130,00;130,00;7/5/23;Airtel;30;1;30;310055485;;No;Yes;310055485;No
MP230705.1843.M79502;130,00;130,00;7/5/23;Airtel;30;1;30;310050216;;No;Yes;310050216;No
MP230705.1845.G84214;130,00;130,00;7/5/23;Airtel;30;1;30;310056743;;No;Yes;310056743;No
MP230705.1848.N85652;130,00;130,00;7/5/23;Airtel;30;1;30;310055395;;No;Yes;310055395;No
MP230705.1849.L73310;130,00;130,00;7/5/23;Airtel;30;1;30;310056645;;No;Yes;310056645;No
MP230705.1852.G85064;130,00;130,00;7/5/23;Airtel;30;1;30;310022811;820086378;Yes;No;820086378;No
MP230705.1854.J78570;130,00;130,00;7/5/23;Airtel;30;1;30;310035236;820092165;Yes;No;820092165;No
MP230705.1858.I81562;130,00;130,00;7/5/23;Airtel;30;1;30;310056910;;No;Yes;310056910;No
MP230705.1903.I82012;130,00;130,00;7/5/23;Airtel;30;1;30;310035809;820092485;Yes;No;820092485;No
MP230705.1903.G86410;130,00;130,00;7/5/23;Airtel;30;1;30;310003193;820091687;No;No;820091687;No
MP230705.1904.L75282;130,00;130,00;7/5/23;Airtel;30;1;30;310057696;;No;Yes;310057696;No
MP230705.1906.N87800;130,00;130,00;7/5/23;Airtel;30;1;30;310025233;820091708;Yes;No;820091708;No
MP230705.1908.H67734;130,00;130,00;7/5/23;Airtel;30;1;30;0;820091814;No;No;820091761;No
MP230705.1911.K83208;130,00;130,00;7/5/23;Airtel;30;1;30;310052610;;No;Yes;310052610;No
MP230705.1914.H68410;130,00;130,00;7/5/23;Airtel;30;1;30;310021689;820091339;Yes;No;820091339;No
MP230705.1925.N90259;130,00;130,00;7/5/23;Airtel;30;1;30;310029068;820092045;Yes;No;820092045;No
MP230705.1931.K85343;130,00;130,00;7/5/23;Airtel;30;1;30;310051699;;No;Yes;310051699;No
MP230705.1937.J82925;130,00;130,00;7/5/23;Airtel;30;1;30;310056932;;No;Yes;310056932;No
MP230705.1938.G90466;130,00;130,00;7/5/23;Airtel;30;1;30;202200367;820091846;Yes;No;820091846;No
MP230705.2014.M88656;130,00;130,00;7/5/23;Airtel;30;1;30;310050207;;No;Yes;310050207;No
4284645745;130,00;130,00;7/5/23;MTN;30;1;30;310032655;820092241;Yes;No;820092241;No
4284653338;130,00;130,00;7/5/23;MTN;30;1;30;310054048;;No;Yes;310054048;No
4284788232;130,00;130,00;7/5/23;MTN;30;1;30;310052238;;No;Yes;310052238;No
4284798193;130,00;130,00;7/5/23;MTN;30;1;30;310052473;;No;Yes;310052473;No
4284805212;130,00;130,00;7/5/23;MTN;30;1;30;310053077;;No;Yes;310053077;No
4284811224;130,00;130,00;7/5/23;MTN;30;1;30;310053081;;No;Yes;310053081;No
4284821029;130,00;130,00;7/5/23;MTN;30;1;30;310051300;;No;No;;No
MP230706.0807.K13293;105,00;105,00;7/6/23;Airtel;50;1;50;310056030;;No;Yes;310056030;No
MP230706.0829.G16630;105,00;105,00;7/6/23;Airtel;50;1;50;310022323;820091574;Yes;No;820091574;No
MP230706.0838.H97600;130,00;130,00;7/6/23;Airtel;30;1;30;310023074;820091862;Yes;No;820091862;No
MP230706.0842.N20943;130,00;130,00;7/6/23;Airtel;30;1;30;310017236;820092337;Yes;No;820092337;No
MP230706.0843.K15131;130,00;130,00;7/6/23;Airtel;30;1;30;310030514;820092115;Yes;No;820092115;No
MP230706.0845.L07720;130,00;130,00;7/6/23;Airtel;30;1;30;310000095;820092424;Yes;No;820092424;No
MP230706.0849.M13290;130,00;130,00;7/6/23;Airtel;30;1;30;310051269;;No;Yes;310051269;No
MP230706.0855.H98827;130,00;130,00;7/6/23;Airtel;30;1;30;310056799;;No;Yes;310056799;No
MP230706.0856.K16333;130,00;130,00;7/6/23;Airtel;30;1;30;310053904;;No;Yes;310053904;No
4285260259;130,00;130,00;7/6/23;MTN;30;1;30;310050896;;No;Yes;310050896;No
4285260658;130,00;130,00;7/6/23;MTN;30;1;30;310057510;;No;Yes;310057510;No
4285267690;70,00;70,00;7/6/23;MTN;20;1;20;310050896;;No;Yes;310050896;No
4285269444;130,00;130,00;7/6/23;MTN;30;1;30;310052635;;No;Yes;310052635;No
MP230706.0915.I16270;260,00;260,00;7/6/23;Airtel;30;2;60;310056878;;No;Yes;310056878;No
MP230706.0917.M15250;130,00;130,00;7/6/23;Airtel;30;1;30;;820050477;No;No;;No
MP230706.0918.M15296;130,00;130,00;7/6/23;Airtel;30;1;30;;820050500;Yes;No;;No
MP230706.0920.J13435;130,00;130,00;7/6/23;Airtel;30;1;30;;820050410;Yes;No;;No
MP230706.0923.G19934;130,00;130,00;7/6/23;Airtel;30;1;30;310057602;;No;Yes;310057602;No
MP230706.0923.G19981;130,00;130,00;7/6/23;Airtel;30;1;30;310051007;;No;Yes;310051007;No
MP230706.0931.J14097;130,00;130,00;7/6/23;Airtel;30;1;30;;820050643;Yes;No;;No
MP230706.0933.N24127;130,00;130,00;7/6/23;Airtel;30;1;30;;820050625;Yes;No;;No
MP230706.0940.I18003;260,00;260,00;7/6/23;Airtel;30;2;60;310056666;;No;Yes;310056666;No
MP230706.0943.L11570;130,00;130,00;7/6/23;Airtel;30;1;30;310051035;;No;Yes;310051035;No
MP230706.0945.N25075;130,00;130,00;7/6/23;Airtel;30;1;30;310057155;;No;Yes;310057155;No
MP230706.0946.L11725;260,00;260,00;7/6/23;Airtel;30;2;60;;820050649;Yes;No;;No
MP230706.0949.N25399;130,00;130,00;7/6/23;Airtel;30;1;30;310057132;;No;Yes;310057132;No
MP230706.1002.G22323;260,00;260,00;7/6/23;Airtel;30;2;60;310028764;820050593;Yes;No;820050593;No
MP230706.1004.N26545;130,00;130,00;7/6/23;Airtel;30;1;30;;;No;No;820050693;No
MP230706.1006.K21539;91,00;91,00;7/6/23;Airtel;30;1;30;310055379;;No;Yes;310055379;No
MP230706.1008.L13397;130,00;130,00;7/6/23;Airtel;30;1;30;;820046835;Yes;No;;No
MP230706.1010.J17077;130,00;130,00;7/6/23;Airtel;30;1;30;;820050658;No;No;;No
MP230706.1013.J17273;130,00;130,00;7/6/23;Airtel;30;1;30;310002614;820091480;Yes;No;820091480;No
MP230706.1020.J17644;130,00;130,00;7/6/23;Airtel;30;1;30;310056867;;No;Yes;310056867;No
MP230706.1029.L14869;130,00;130,00;7/6/23;Airtel;30;1;30;310056794;;No;Yes;310056794;No
MP230706.1034.M20507;130,00;130,00;7/6/23;Airtel;30;1;30;310053069;;No;Yes;310053069;No
MP230706.1053.K25176;130,00;130,00;7/6/23;Airtel;30;1;30;310034454;820092075;Yes;No;820092075;No
MP230706.1100.M22023;130,00;130,00;7/6/23;Airtel;30;1;30;310057279;;No;Yes;;No
4280131841;130,00;130,00;7/6/23;MTN;30;1;30;310056931;;No;Yes;310056931;No
MP230706.1106.G27232;130,00;130,00;7/6/23;Airtel;30;1;30;0;820050678;No;No;820091802;No
MP230706.1010.J17070;130,00;130,00;7/6/23;Airtel;30;1;30;310056665;;No;Yes;310056665;No
MP230706.1111.L17976;130,00;130,00;7/6/23;Airtel;30;1;30;310050219;;No;Yes;310050219;No
4285814646;130,00;130,00;7/6/23;MTN;30;1;30;202200159;820092287;Yes;No;820092287;No
MP230706.1126.M24082;130,00;130,00;7/6/23;Airtel;30;1;30;310052433;;No;Yes;310052433;No
MP230706.1116.G27930;130,00;130,00;7/6/23;Airtel;30;1;30;310008813;820092135;No;No;820092135;No
MP230706.1041.N29390;150,00;150,00;7/6/23;Airtel;50;1;50;310052029;;No;Yes;310052029;No
MP230706.1036.J18656;130,00;130,00;7/6/23;Airtel;30;1;30;310056907;;No;Yes;310056907;No
MP230706.1140.I26398;130,00;130,00;7/6/23;Airtel;30;1;30;0;820092464;No;No;820092464;No
MP230706.0930.H00633;260,00;260,00;7/6/23;Airtel;30;2;60;310051772;;No;Yes;310051772;No
MP230705.1511.N66472;130,00;130,00;7/6/23;Airtel;30;1;30;310052690;;No;Yes;310052690;No
MP230706.0840.N20820;130,00;130,00;7/6/23;Airtel;30;1;30;0;820091825;No;No;820091825;No
MP230705.1514.H48930;130,00;130,00;7/6/23;Airtel;30;1;30;310021414;820091336;Yes;No;820091336;No
MP230705.1537.H50520;130,00;130,00;7/6/23;Airtel;30;1;30;310055896;;No;Yes;310055896;No
MP230706.0819.M11338;130,00;130,00;7/6/23;Airtel;30;1;30;310050986;;No;Yes;310050986;No
MP230706.1103.N31379;130,00;130,00;7/6/23;Airtel;30;1;30;310053737;;No;Yes;310053737;No
MP230706.1211.M27290;130,00;130,00;7/6/23;Airtel;30;1;30;310056719;;No;Yes;310056719;No
MP230705.1805.M75943;130,00;130,00;7/6/23;Airtel;30;1;30;310050164;;No;Yes;310050164;No
MP230705.1635.H53932;130,00;130,00;7/6/23;Airtel;30;1;30;310056768;;No;Yes;310056768;No
4286003658;130,00;130,00;7/6/23;MTN;30;1;30;310050508;;No;Yes;310050508;No
MP230706.1219.H12440;130,00;130,00;7/6/23;Airtel;30;1;30;310054299;;No;Yes;310054299;No
4286007739;5,00;130,00;7/6/23;MTN;30;1;30;310028849;820091738;Yes;No;820091738;No
MP230706.1225.G33086;130,00;130,00;7/6/23;Airtel;30;1;30;310029372;820092007;Yes;No;820092007;No
MP230706.1225.J27964;130,00;130,00;7/6/23;Airtel;30;1;30;310032385;820092024;Yes;No;820092024;No
MP230706.1227.K32286;130,00;130,00;7/6/23;Airtel;30;1;30;310051771;;No;Yes;310051771;No
MP230706.1230.M28787;130,00;130,00;7/6/23;Airtel;30;1;30;310051092;;No;Yes;310051092;No
MP230706.1230.I30640;130,00;130,00;7/6/23;Airtel;30;1;30;;;No;No;310056028;No
MP230706.1245.G34518;260,00;260,00;7/6/23;Airtel;30;2;60;310050604;;No;Yes;310050604;No
MP230706.1251.H15195;260,00;260,00;7/6/23;Airtel;30;2;60;202200289;820092125;Yes;No;820092125;No
MP230706.1253.K34602;130,00;130,00;7/6/23;Airtel;30;1;30;;820050415;Yes;No;;No
MP230706.1255.I32437;130,00;130,00;7/6/23;Airtel;30;1;30;;820046886;Yes;No;;No
MP230706.1258.J30476;130,00;130,00;7/6/23;Airtel;30;1;30;;820050677;Yes;No;;No
4286152838;150,00;150,00;7/6/23;MTN;50;1;50;310054834;;No;Yes;;No
MP230706.1306.I33374;130,00;130,00;7/6/23;Airtel;30;1;30;310053545;;No;Yes;310053545;No
MP230706.1309.M31884;130,00;130,00;7/6/23;Airtel;30;1;30;310032432;820091660;Yes;No;820091660;No
MP230705.1507.G65020;130,00;130,00;7/6/23;Airtel;30;1;30;310057160;;No;Yes;310057160;No
4286264679;130,00;130,00;7/6/23;MTN;30;1;30;310054348;;No;No;310054348;No
MP230706.1336.H18360;130,00;130,00;7/6/23;Airtel;30;1;30;;820047441;Yes;No;;No
MP230706.1338.H18411;130,00;130,00;7/6/23;Airtel;30;1;30;310023460;820091408;Yes;No;820091408;No
4285477600;130,00;130,00;7/6/23;MTN;30;1;30;310051861;;No;Yes;310051861;No
MP230706.1340.J33458;130,00;130,00;7/6/23;Airtel;30;1;30;202200276;820091822;Yes;No;820091822;No
MP230706.1341.J33536;130,00;130,00;7/6/23;Airtel;30;1;30;310030154;820091979;Yes;No;820091979;No
MP230706.1342.L29049;130,00;130,00;7/6/23;Airtel;30;1;30;310000727;820091445;Yes;No;820091445;No
MP230705.1545.J61453;130,00;130,00;7/6/23;Airtel;30;1;30;202200157;820092227;No;No;820092227;No
MP230706.1344.G38684;130,00;130,00;7/6/23;Airtel;30;1;30;310051094;;No;Yes;310051094;No
4286337796;130,00;130,00;7/6/23;MTN;30;1;30;310052052;;No;Yes;310052052;No
MP230706.1358.H19946;130,00;130,00;7/6/23;Airtel;30;1;30;310054825;;No;Yes;310054825;No
4286373807;130,00;260,00;7/6/23;MTN;30;2;60;310050770;;No;Yes;310050770;No
MP230706.1416.J35967;130,00;130,00;7/6/23;Airtel;30;1;30;310032625;820092151;Yes;No;820092121;No
MP230706.1417.I38500;130,00;130,00;7/6/23;Airtel;30;1;30;202200327;820091423;Yes;No;820091423;No
MP230706.1421.M36687;130,00;130,00;7/6/23;Airtel;30;1;30;310056019;;No;Yes;310056019;No
MP230706.1424.L32200;130,00;130,00;7/6/23;Airtel;30;1;30;310025320;820092060;No;No;820092060;No
MP230706.1428.G42271;130,00;130,00;7/6/23;Airtel;30;1;30;310034153;820091675;Yes;No;820092472;No
MP230706.1432.L32749;130,00;130,00;7/6/23;Airtel;30;1;30;310052384;;No;Yes;310052384;No
MP230706.1435.M37830;70,00;70,00;7/6/23;Airtel;20;1;20;310052384;;No;Yes;310052384;No
MP230706.1442.N48062;130,00;130,00;7/6/23;Airtel;30;1;30;310034485;820092077;Yes;No;820092077;No
MP230706.1442.N47972;130,00;130,00;7/6/23;Airtel;30;1;30;310051047;;No;Yes;310051047;No
4286514355;260,00;260,00;7/6/23;MTN;30;2;60;310054023;;No;Yes;310054023;No
MP230706.1445.M38644;130,00;130,00;7/6/23;Airtel;30;1;30;310054315;;No;Yes;310054315;No
MP230706.1446.M38720;130,00;130,00;7/6/23;Airtel;30;1;30;310052945;;No;Yes;310052945;No
MP230706.1448.K43340;130,00;130,00;7/6/23;Airtel;30;1;30;310055575;;No;Yes;310055575;No
4286544274;260,00;260,00;7/6/23;MTN;30;2;60;310053691;;No;Yes;310053691;No
MP230706.1451.N48653;130,00;130,00;7/6/23;Airtel;30;1;30;310033309;820092015;Yes;No;820091539;No
MP230706.1453.H23751;130,00;130,00;7/6/23;Airtel;30;1;30;310033215;820092016;Yes;No;820092016;No
MP230706.1442.M38362;130,00;130,00;7/6/23;Airtel;30;1;30;310052434;;No;Yes;310052434;No
MP230706.1457.H24029;130,00;130,00;7/6/23;Airtel;30;1;30;310034624;820091873;Yes;No;820092486;No
MP230706.1457.N49008;130,00;130,00;7/6/23;Airtel;30;1;30;310021635;820092351;Yes;No;820092351;No
MP230706.0919.I16515;2,00;130,00;7/6/23;Airtel;30;1;30;310056717;;No;Yes;310056717;No
MP230706.1500.L34782;130,00;130,00;7/6/23;Airtel;30;1;30;310051236;;No;Yes;310051236;No
4286592101;130,00;130,00;7/6/23;MTN;30;1;30;310052474;;No;Yes;310052474;No
MP230706.1512.I43010;260,00;260,00;7/6/23;Airtel;30;2;60;310055274;;No;Yes;310055274;No
MP230706.1515.I43205;130,00;130,00;7/6/23;Airtel;30;1;30;310051041;;No;Yes;310051041;No
MP230706.1519.K45357;260,00;260,00;7/6/23;Airtel;30;2;60;310054133;;No;Yes;310054133;No
MP230706.1531.H26404;130,00;130,00;7/6/23;Airtel;30;1;30;310023041;820091338;Yes;No;820091338;No
MP230706.1533.I44719;130,00;130,00;7/6/23;Airtel;30;1;30;310053671;;No;Yes;310053671;No
MP230706.1425.N46814;130,00;130,00;7/6/23;Airtel;30;1;30;0;820086361;No;No;820086361;No
MP230706.1556.I46530;130,00;130,00;7/6/23;Airtel;30;1;30;310057144;;No;Yes;310057144;No
MP230706.1605.H29137;130,00;130,00;7/6/23;Airtel;30;1;30;310052895;;No;Yes;310052895;No
MP230706.1611.L40346;130,00;130,00;7/6/23;Airtel;30;1;30;310054352;;No;Yes;310054352;No
MP230706.1049.I22796;130,00;130,00;7/6/23;Airtel;30;1;30;310054680;;No;Yes;;
MP230706.1619.H00265;130,00;130,00;7/6/23;Airtel;30;1;30;310001845;820091472;No;No;820091472;No
MP230706.1253.L25288;130,00;130,00;7/6/23;Airtel;30;1;30;310050238;;No;Yes;310050238;No
MP230706.1621.N55023;130,00;130,00;7/6/23;Airtel;30;1;30;310076323;820092336;Yes;No;820092336;No
MP230706.1625.G52040;130,00;130,00;7/6/23;Airtel;30;1;30;310051260;;No;Yes;310051260;No
MP230706.1500.M39745;130,00;130,00;7/6/23;Airtel;30;1;30;310057492;;No;Yes;310057492;No
4286893884;130,00;130,00;7/6/23;MTN;30;1;30;310051196;;No;Yes;310051196;No
MP230706.1529.J41596;130,00;130,00;7/6/23;Airtel;30;1;30;310034559;820091317;Yes;No;820091317;No
4286928459;130,00;130,00;7/6/23;MTN;30;1;30;310035194;820092231;Yes;No;820092231;No
MP230706.1707.N58297;130,00;130,00;7/6/23;Airtel;30;1;30;310054805;;No;Yes;310054805;No
MP230706.1714.H04583;130,00;130,00;7/6/23;Airtel;30;1;30;;820050568;No;No;;No
MP230706.1742.G58572;130,00;130,00;7/6/23;Airtel;30;1;30;310050816;;No;Yes;310050816;No
4287270451;130,00;130,00;7/6/23;MTN;30;1;30;310052090;;No;Yes;310052090;No
MP230706.1759.M55463;130,00;130,00;7/6/23;Airtel;30;1;30;310000267;820092468;Yes;No;820092468;No
4287666002;130,00;130,00;7/6/23;MTN;30;1;30;310052460;;No;Yes;310052460;No
MP230706.1916.G68372;130,00;130,00;7/6/23;Airtel;30;1;30;310034731;820092276;Yes;No;820092276;No
MP230706.1922.I67013;130,00;130,00;7/6/23;Airtel;30;1;30;310056801;;No;Yes;310056801;No
MP230706.1925.J62429;130,00;130,00;7/6/23;Airtel;30;1;30;310050971;;No;Yes;310050971;No
MP230706.1928.M64315;130,00;130,00;7/6/23;Airtel;30;1;30;310057056;;No;Yes;310057056;No
MP230706.1928.I67559;130,00;130,00;7/6/23;Airtel;30;1;30;310055441;;No;Yes;310055441;No
MP230706.1932.I67877;130,00;130,00;7/6/23;Airtel;30;1;30;310051012;;No;Yes;310051012;No
MP230706.1932.M64686;130,00;130,00;7/6/23;Airtel;30;1;30;310054255;;No;Yes;310054255;No
4288537347;130,00;130,00;7/7/23;MTN;30;1;30;310053989;;No;Yes;310053989;No
MP230706.1854.K64186;130,00;130,00;7/7/23;Airtel;30;1;30;310022380;820091527;No;No;820091527;No
MP230707.0826.L09472;130,00;130,00;7/7/23;Airtel;30;1;30;310056739;;No;Yes;310056739;No
MP230707.0825.N09086;260,00;260,00;7/7/23;Airtel;30;2;60;310056734;;No;Yes;310056734;No
MP230706.1931.I67695;130,00;130,00;7/7/23;Airtel;30;1;30;202200060;820091832;Yes;No;820092126;No
MP230706.1908.I65485;130,00;130,00;7/7/23;Airtel;30;1;30;310035280;820092270;No;No;820092270;No
MP230707.0853.J10190;130,00;130,00;7/7/23;Airtel;30;1;30;310056170;;No;Yes;310056170;No
MP230707.0855.H11542;260,00;260,00;7/7/23;Airtel;30;2;60;310017019;820091475;Yes;No;820091475;No
MP230707.0856.N11062;130,00;130,00;7/7/23;Airtel;30;1;30;202200333;820091647;Yes;No;820091647;No
MP230707.0857.K11093;130,00;130,00;7/7/23;Airtel;30;1;30;310029399;820091516;Yes;No;820091516;No
MP230707.0900.M10986;150,00;150,00;7/7/23;Airtel;50;1;50;310028344;820092491;Yes;No;820092491;No
4288712757;130,00;130,00;7/7/23;MTN;30;1;30;310055785;;No;Yes;310055785;No
MP230706.1911.I65884;130,00;130,00;7/7/23;Airtel;30;1;30;310055386;;No;Yes;310055386;No
MP230707.0902.N11492;130,00;130,00;7/7/23;Airtel;30;1;30;310051066;;No;Yes;310051066;No
MP230707.0904.H12084;130,00;130,00;7/7/23;Airtel;30;1;30;310051080;;No;Yes;310051080;No
MP230707.0910.K12012;130,00;130,00;7/7/23;Airtel;30;1;30;310051220;;No;Yes;310051220;No
MP230706.1540.G48081;130,00;130,00;7/7/23;Airtel;30;1;30;310057286;;No;Yes;;No
MP230707.0916.K12335;130,00;130,00;7/7/23;Airtel;30;1;30;;820050326;Yes;No;;No
MP230707.0914.K12207;130,00;130,00;7/7/23;Airtel;30;1;30;202200243;820091331;Yes;No;820091331;No
MP230707.0915.I11406;130,00;130,00;7/7/23;Airtel;30;1;30;310032661;820092398;No;No;820092398;No
MP230707.0919.M12167;130,00;130,00;7/7/23;Airtel;30;1;30;;820047254;No;No;;No
MP230707.0920.L13025;130,00;130,00;7/7/23;Airtel;30;1;30;310053028;;No;Yes;310053028;No
MP230707.0921.K12765;130,00;130,00;7/7/23;Airtel;30;1;30;310051817;;No;Yes;310051817;No
MP230707.0918.M12141;130,00;130,00;7/7/23;Airtel;30;1;30;310053909;;No;Yes;310053909;No
MP230707.0924.N12656;130,00;130,00;7/7/23;Airtel;30;1;30;;820050618;No;No;;No
MP230707.0925.H13365;130,00;130,00;7/7/23;Airtel;30;1;30;310056747;;No;Yes;310056747;No
